NU_INSCRICAO,NU_NOTA_MT
3827e819a620d8f9a085c22cea412b1865aed0c7,472.5947424465827
8f8c6bc5499c24cda37005caa310b7207d7801ed,478.9639968507854
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,471.2392855386769
da2d48a8443b76c28d3073a76005e912d2e152b4,459.2265573256949
3e5fa0fda2258366ec6de455735875bd7a86e30a,440.20435305784713
9d8fbcca019a71a67c870dce2de462a019da9c69,485.5378578766015
3dfe82e880147acb09c7170075a65b923c53b6d0,486.9315089575616
c6b1200a3cda2550da02561106d01d043db73a44,398.19445236291585
17a85e2166e19b1993126fbff01206beae738a06,572.7113841912626
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,452.6859898006308
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,442.0249936232577
0ebc697a57f14982a84f3eec580484644f6c000a,464.4608863325353
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,431.9373170269482
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,500.8372940081307
446ced3e5fde8d61781304cb4e9e9fe131628a50,497.3155318374539
8e02a8d2104547a599667b38312691bd19b3bb05,457.81808613045655
e490a4b077b1d2750db453b48f6ad43a55cbedcb,515.3388156488691
e4c9df4005db1531039b317e86eaaeac4b06c4fe,509.1551580812736
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,398.7869824006209
281fdf12804aeed37efddf06d2f156149fa25757,454.49348916524275
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,483.2434898807064
87fdb4510def669e4fa6434518d67d253058d250,452.46991439102004
e1e7281374350c1d8823d83d22a4f29aafada269,452.2259210381208
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,484.00530676783274
6769b690480fee480998f11ab1791b1ac6ea398f,492.7200839109717
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,499.82590769942004
ba2f1709027e9bf363be7f6de512132f7d4af757,508.0699832947554
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,485.72674177325626
6e91321e228d6d4dd87f9730a6551d72b33931ee,383.53594526294376
1e48758bf7f8af48969afa1e56ffee66f92f41d2,439.32909480056304
78ce05c90219380972197a06065cfb5a684f8b86,462.2842403237102
d1937748cc2c90942de393c34c2255137c803eb2,518.0947364980748
c133dc2945c16fb60ae37db0bc7743959f3da3d8,432.51619915089447
83fa6da48f33782c6dcc3ff3a64a94022221df13,399.58092557567886
d26a47079931199956f0b05bd3dcae4a0273459d,433.62824950563027
d302df44c6e15373315852331ebd3b6dbbb4f2cc,552.3917428946711
7c75c93b5545fdd9e5beb09c956a693548424643,434.5400318323745
85850927c26adce658c878c72674532ff1355a0a,435.38690230499486
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,497.6452546350869
ffbae0ca9e948254b873fc862b12fe39957058e3,417.3612577852866
b96064b65630b4832f20c47ce3b7ed5f9be9a052,466.42512976857165
f15ba67882369b617b42295b716c82d8e5af5c70,560.446146146706
4231b98f39f34149443bd70a4ccef54336a925b1,564.3983144379886
f35249833d1bebb70b5fa6345904cb0e3f222600,509.9317613890151
407d69d21909f9944c6ae17a2a3266993b2a5846,496.8448109536915
e4af0fe1eece28c3316bdb5f7859e0555d816adb,485.68828401315875
01ece8c37e9e349da24020b3a914426b212bf893,510.1345878386733
e2340afbf8f44e672546d21c55a7f16918540ae5,463.07263475254376
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,497.35232792857977
fa6c1cf41ff915d405e1f65f10f564a117baba9d,481.37798193945935
95b67d2b35b0e9d32ffa518017824bb909f823ff,572.1696821940764
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,472.97250427803715
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,450.17964378331874
e764e0c5d6420b20733cd195050ece92813088a8,506.693975514074
5885904584fd96c4b81b1c7dba12d3069f1279e7,448.3291656401135
f3d828523fb53b206d38e0d6c383dcb8386fff06,468.23386565218397
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,406.433320396933
d93f82953b232e32f09c49980023a6dd5190f82e,392.81382452556306
ebb32cf7d8b122a5dabd41723d31d834147b0944,436.77989558455624
7ede2e4d7b38337e9819adbcd29f493efaf1422f,469.13194072791214
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,379.89536726135196
4c655a6be04f11039d8691c84f32a127aa31302b,460.9725771244701
9b11807d3cd299ae7c4673b996efde237367869f,415.48624658429156
e8f1b07f87537cb6dfa1ad1427023dc333615908,439.73482075790565
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,549.8637230956947
ef18490c7eb36b305d531c27369096537d08755f,415.5430493101335
c69a7ad481dacbef32e5b399675ec26c653c0983,424.3818943184989
cf762d282e71afd27f192bfecbea9deecf0e48dd,405.4765960898907
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,510.14007367054484
f97331e59feafd161d011018f9c74fba1fae199f,559.8708604159779
58aa87c8d62f7e274075e201f0321699b63a2449,533.1666549170332
c098d4843d7e2c6f092659d6c7e856561e1bf965,390.79956608165037
69b82b274c4e45630e076443ad0f92022d55f561,460.5564192959061
88c09b0e47df70ac2a800ee9356c07c149e47965,470.19871308686805
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,504.21241176545385
130552305b1d235736ead954f3a39a31a5e26a85,448.8579517310794
38a2d03c567e15017340fc668151031745829f6f,399.484830915437
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,565.4883934816264
f34367830fcea24bed44531a21723c743aa23388,431.39662939744574
2947711097206170cb5cfcad8b3264e7d46cf84b,474.63965477634133
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,389.36470388357054
4236bab9aa4fda581822d73b2673e18173259236,461.89389215480264
8b74ecf4de459564720217586afd122cdd9a8dc7,448.7820317901986
3159104a8cb51f88391d02e5679c7b8164e3cf3c,471.95773366403506
ea71616417d91e7c2de90e3cc7e429379b8cf720,414.8138152070468
b88b2ecdda851269372c7abd185d062a7e6d2c06,335.06185614482746
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,428.00814718975676
d945f52c48de4820b70d2ff189e79d3533d6ad19,440.14689875705153
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,411.44840287768545
52feee56c52b89353482d8ff79596da74721397d,463.07364975695856
4e18ab8ae4fd83938f5494798f508d5367cac2d2,459.2742650465373
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,456.4981665775906
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,386.4486053180398
54ff102165b4e93fac3b1f5da7f71819da23748e,389.19715671360245
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,387.2972109540924
2d5560d6dbef33600be60952b3aca292c59ea7b0,430.42682952571016
980beb6549cdfb6c50c021ebac3193ab8a767283,422.8974825796109
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,408.0985236576376
976c956801b752be72d06bf859a82f6f8d81f125,429.2340200631296
18f200b076c037a10fa275ac170a70490f5dfbb2,414.06733706676783
cee30066639835f12782e9590849ca897ac1b171,573.8811307566234
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,451.08085245902225
0181d96df3733bc40c221a488d453f150d34d829,446.4511406736663
c9d8c520f64aa59e3b241482268d5071698514b7,448.4558808141569
e4429cb4643af3638695f52912a9594f6bb5254a,497.662735124433
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,537.2909088649697
23aa1ab1064be4febd0b0e54f239176bac13d4a2,510.8358042208744
813c8241c45c9baf7cc1ecae80a0690059c3d99f,482.57980992362667
27ab51f4028992f4d54134a73a8bf348d9d8474a,453.66224699373987
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,472.6421191791371
4b213cf1f92a34b91d49d99d859efe8a2914694d,496.4824765923062
63393ce3741aba030985130fbdc82348bc5c964a,473.581162345183
a0844cd384bb27f263b50028a152e1aea6f3041b,468.2037539165327
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,460.4447420498374
d0acd5258d606e92178448427c5c8b15ab1b4fc8,561.4127674681588
97b06064bbe6f8ef5c82aad4c36edd13027bd276,480.3961037136727
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,432.3125097600565
51e6eb7de613c8b30620286f5c0f462e81001120,371.3630007996098
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,457.453694447774
72fb4a27711b359a6195f60a1ecd7e363180e008,410.4859353573288
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,427.48860065142287
39d2bd056fe559e69df7f1ee9598823180c8f7e6,501.1342762029653
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,489.08783569604213
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,544.258457337356
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,489.77818058316547
4a514b8fa6795dcd5e14ecd1c907d540244f637a,480.74892785077503
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,498.4265667222947
13377ed3698676358403b48d0eda8c7ee1d6aecc,590.0718084799821
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,441.7396719735867
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,457.01438800282097
ffd73716669770ef69fb5db55c040b4bf9ca8876,473.4365735902762
d4348ecffd6bcf2240a87e2894b44b060871b4a8,477.1487476158891
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,387.09657007345857
20b0239ad3768ac025647a4114172ab3732b56cb,519.0951099394965
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,430.7469604193385
df2acc0d65eae18026825eea094d5860a7596d0b,510.00323603949
450cca333151ec503717ae505d19a34e1eb101ba,385.445666992776
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,428.97290496316134
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,460.58079051641926
77b19663f69d3e984be73a22a31d776e7c04c45c,440.03957782923305
54da87b25a92c3b2315e1a6120398c2712416a14,376.18990161833756
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,480.01275015508764
6583c26f055db28ad39587d7222d4bb841e8ea67,452.79088134447744
db9fdf021693e9620c80ed9a4d414557fd6d19f5,428.16111432463845
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,500.48957254055813
a16fec7d39e6888925c45547f002554482b7cdec,350.3753955285741
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,369.6995912246002
422706a8f501b893c3afcf0568ed96d27e48c23e,448.69166425151093
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,392.94439694485516
57b58443cda566f5cf3bd4e500b8623eb9709975,491.340979972799
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,390.3868525396374
e19c44f83bbd09c6a4225663c603f66d32b8edb6,435.3597089508055
8c000f24fa59f6853dd3934d184bed253ad81c40,477.8433292373799
92d26d442aa39811a925e409313c2155c70bd207,388.8098746876572
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,553.1046782625257
e0046f52481512ec10030f695dd3d56c14963819,512.7998930813374
4c3d0438add4c03cb81a25c5eee309226aa28053,455.9695189908499
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,453.7001735692728
0ae9567502f385d06a8367de33e93952a2ab70c0,475.76133126698323
69d2ddc8bdf8d604a71a2752b116907482329a27,420.97129598811307
a1203344dc3ac6e15e54db1b21423904cdd91800,415.9317570156044
c759ad904d22197f1cf3b5ef9e41ee1609513cea,572.8827226876272
9c116780cc06704304d288d079076f160a17e16e,428.8821912188332
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,421.45687321353233
29ff45ccdb3218636888020586ad0937061d5fce,434.6283560680805
42e41941b2e875c39adea29e0316d4463b645bc9,549.1045963557738
8bd03c9e28441366b398da85e8cc788bf1cae5e6,443.15886919908604
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,473.42113788461734
c5a416e9d46068859aa2aba316db0653b8bfe95d,462.7451590124061
79241e179af88eebfc54cb143d00a31f32dc1543,436.0141678560172
08388faaa66a1114f5c9f268f91604a87c53bc1c,421.416380556746
755163a5846bc975b2f56d173b8d007274af14e9,494.56062983193306
9dc8176b2b435cdabef75b6bdba80010da32bdac,443.72150483276107
db58077a6d9064040df91d4c211f102003d2e1e2,464.6063065694532
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,433.5450959414764
16397992b0106ec27c19b528b0e054cd177ebc22,513.3823985431059
ac31ca75101445def2cf48e297b8928655378167,433.41206629081694
8fe81ee79ae22a3b9cd83a833861e0970c565c29,400.8194248062312
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,447.61271719218934
172c3201202c7da0b9a8233e72fde6d0c6f8d388,413.30064944585445
798aa833377b56d48abf3216c1b5a631c3149322,484.7596383469455
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,592.4373041090321
5bc8c472a9d28a0d0f92c9f46470258394d7e363,442.68478235551385
826b79288e1f91a3e15010d40bef197c37340b69,437.4720146931752
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,524.5888113033961
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,542.8252656369136
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,435.08732811996913
fcd382593b2bba0637f03548f6a0d7da6835f51a,372.3272253499743
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,548.5734272013776
a23b332bafcca06eb8cefda864c756f5791de732,511.29476034825274
ff298bf688bde9db13791da42e91b7d40a02bd0a,424.2933761530779
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,501.27474540166025
ddd777e1831b4503bf1ab99610fd57852b52b2c1,370.5290586954835
19e929094c9125d910057a57e7f5848a0664b815,423.6058222344499
c3b3a42edbd7966a308858e9c60a0f5699280255,487.8459721043923
69029c08cd046608078c004179d57137c7bc9789,463.3904439068614
06f46db734fb75f5a610d28c37b830c2c0c193c2,442.92921789745526
420e2c2feb6b050c91b9badff729fa95cdc9cd73,551.62173792601
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,475.4207147249505
296c589f825e518bf2656d32ca54043e9642b5e5,465.8376277048085
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,451.7488585247804
69bb73b125a392aa8bcdb97ccb824827a83f02a6,467.54738484939
41b5f19354c8262b799b2d6fd433f5f056d64c21,421.948336715824
179e4eb03317a216cce73131c1fe32df6d7affc7,441.46495192863176
683d4874912f09abdb539e4d53f4c466a7b22bec,401.3496887630098
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,451.6369774661664
1e198a957380b99a5522bb8ccd848c77cab55cd4,412.9514447515826
65116120167f20ec93fb8a852a2ae24c6ea83e3b,428.9253836661137
c6cc92d5343c2833343ca95870de90ab97e954ff,386.4994533106234
9b413c2c7b2222d50e112d2ff513eb8becef359c,407.88909311991597
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,524.7319032417288
c389d7fe6b068ae69d9e18e860116bf3e83729f5,462.0408871678178
04b6d3386f2ff30822cea94b2335647b08634f69,441.31187976141615
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,406.5103553937104
f79f9d53534914cc05e3b69b442befc8747d39e5,457.3752743935861
b9dca5370778c64f1743eab56bcff742b312866a,444.4173717426339
f5a8f5810316ca0e32f1891b295b2ff52855031e,453.5163639743532
467224cc802895d7c56ddade42b895a4f9feb351,388.32142212097006
ecc35aaab26f1e81337edcca3215aeee255fb4a8,416.53123930980223
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,471.80239098024725
5d6b378efe9bee999365f7e7f2baef121d802554,423.0270055788252
e559b0224c70c5f6375cab74919eda3157a95fa3,390.2808124190078
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,475.5976980184877
3450b511f871652abae2d58183296f0e72276a87,314.8251095720073
ac622d213a881f9eafabd518aeb3aaa5b45db706,477.2394470320986
3e560c1c260b4313ad253f31c77cc6737f3778a1,411.62193645120055
cc8c985befebe7bb7783571e9b77943fe08ba612,423.26708298800474
828c1553914afa3fa85435ae1acdcf8d125dd969,433.15182481249036
301cc8580119bd31cc5049ce7de3950bf7359f53,406.790683945472
e35c8e0bf8466bad9e5a55d141e58928729468fd,451.60169631051883
bce711a004527400034e68bfc44f549f24d23904,472.9748121659467
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,425.2690792091619
bba61862a0d5e374946866314eef256b08869072,448.2445078386744
9834c1fe9a6e135008415863a86272af15f872ba,425.02146721350675
8f751f14b74f7a5583bfaf744c90299d3b02f60f,372.2925880782218
6798578a55f6837578efc13df75af7044f25fc83,547.832191785377
296d043c4cf92f5472007f8d2b26aef6ff465cc8,439.3709497703995
a14a44ed88d9356f9c732a2bac09796b2142cc14,584.6024758084376
72476117cd53a73c2173cf5ac81e4def90f96ee6,415.5586355042901
a448ecf06c50bac45592d241cfcffe8c91778336,555.7523264756958
c277a60e771011de2be776c1079af2116f7f7cc7,501.1169948040247
6417b48130cec022d06033bd008866e3224b99bf,423.9554449539377
d0ae824a3c12796d5707fef22708b1c8d4659176,405.12415464957996
0d82cdb31205110637841bfa1bc54356f610b359,428.49510400225915
706cc284dab3051ced52adeb62818c7bd0ac42f2,463.9198224477619
16bbfb1023120278eea074c72053e5cb81504fe8,406.9111319783264
dfd4c2302f9c0925421d2439c964aeac081a9adf,399.7668607810035
f294190285c04b1d4c5116eb0f3bfee2d4171110,475.1369255841416
555f23ecb19709bbc92ff4f0d2b987306c1416fa,501.2588313004898
8d1967edeeea7561710452a89b98f1baffc32a6a,406.1832726605353
a04d8a60ddffbec04f7951e77d84f570b689cc32,468.13451811828145
859c3c94d0bc245c26422abb7f289331ef084797,555.5515322762211
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,483.22442397058256
18b4a466301d3ae63a0a2f84734fa1e69774b180,401.2519267352956
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,396.9135834216769
590de397312d2abf63ccd52fb8f46fa720b4284c,495.73091271591034
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,433.8979795666063
55d252dc2cd12eeb11859aa80654cbb2caed2c88,428.5576447636196
e84cd2e6149416241129c24b20ae6e3cca3bb521,429.9840084519512
b7768c154de5b67a043e4b97c2b0f82d06830f71,481.0349300749857
77328cba4cf800777d4469e48a0cc95fa1f09d4b,505.9330280320238
48567b1c49438b0b24e7e338372e08c6b9f09818,456.23488727917675
da93c07fa0a9d683b5d744b341888cc489ebef1d,430.16834449628084
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,475.53784929290856
9c613b956fdd251bda7a8ac21441f5fe67d7f357,423.8378337574003
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,438.10418562522216
09c63fa60a00172475617c0c671b9cc60f149dcf,475.36140833233344
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,349.7370399725019
ec2bd1d568a708cdb28d059820416bdda79557dc,368.5531105319181
fc7bb22ee547c81f2de75c284984a67db00f2322,512.2772979647705
87e42e3f1e79c11b9bec6826b4f814304531478b,474.0626600239133
208b03e228c504e12e4c700aac9495b94b4c7407,519.8676457031713
2e2c64e5e2c9a9679560b233d2ad216ace93f660,488.41352870986407
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,564.082881236772
493e19b41cfe9968dd0eaba1868bef1b3d84defc,515.2401757313902
bf431548e10941ab81b1a34f92f1cfb01950fd62,448.5719948348518
a91404916fdccca1894af4edbea7666901f6252c,529.4114291959318
940358b0bbccb29c1d2a79529b2172c43da6cf7b,421.93698856976926
947c15e258fbe04cbe9e6beffd2c8a16b959d781,458.8575239899035
293bebfab8bc0f1981e06f74729451ad261c408f,429.4949477670033
21811108f3f9679121c19ea24f253687e2fcdb2d,520.2006946426598
e5099c2b9af1492528206c5324fc629b53d39b8e,482.1003028973458
db83eecf9ea6d34183bdfbbd3a294239d209998f,438.4022738821109
4293ce669b29af8502f54e8c681f35ada3faa9e5,352.8477544805673
31ff07e2747bafb95752566b0f5a64b922882904,433.66080546803994
fa69a477c4c6483c3bfbbfc691f7be572baca304,539.1804455851386
3b8a8d9ba1ade08724431323599b06bb8979f602,472.0547476221128
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,420.7262102538116
8332264f63ce9bf729b5897f54db6beb4f76178c,438.46622026037016
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,508.548580824352
2956c2d286a5003ab466c521de37dd1d9c56b138,458.26927635161417
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,371.8658852010733
9da399adb6dbe6f539fe289790b7c7a97f77ba68,489.7754246896154
a644cb43c16195db2b590b4b3acbe78beb00a757,467.478014182877
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,461.3786261691848
e149f4e025f0dd43bc3f4486a8b51812386e8180,422.35942080461314
229c208f27d32caa49c60a8961a7a0000fa35d0f,470.5851833542471
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,515.3349102134817
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,465.98016414417896
e5f10e690160331385f35e159ed1bc5c4200e1bf,406.3359641008517
4852b5e9f012432260567d41bf04692c73f86f01,478.03543855705664
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,427.3087066202323
9a9a049c1ede532731ab8dd050f076bcf3ca912f,584.9949787018179
f232120e01c15fae99266adceb47be0c3df15e08,464.77313283588967
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,501.7719533707152
56d3ec2cb296719d257acc058f480a344bfd97bb,436.07554282786475
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,507.94714839640255
542aa64a6a87d1833d09c967fc672a88643116c1,419.1547229872858
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,437.8279170476769
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,533.9447644976863
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,543.4456051920533
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,382.6627623295483
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,430.1557781872996
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,449.62057680916905
d79709571e24ee9bf8afab33d06eee7929ac0286,392.059246791182
1003b7d137a200f66ab4f2d3e05e981d9a023b08,474.94359399332916
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,486.77728465873014
6d5111a9889453975716b90ae82da4435462af9e,425.40577948034115
3f528b6e3b867d4116bae65044d6e271dd65fc8a,474.79483984629894
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,447.9319973482294
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,470.6499884734791
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,538.8924626718941
d0b5a4ff0031607990780a1db353ada430aea498,486.0287413196604
24cad5cf91558b12b45c1212700db673e5ab9b40,444.60964377633115
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,435.25162716031184
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,434.90926845563706
c6d8390bbb0c91ef180da9e1c67318010bd84083,484.76973330165174
a0bf486a224c638a70bebd3cac3b1c1827b9d830,424.68680822343816
1e1a31194dded0ff0f168985aba3dce8bde7daf2,445.15910249095714
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,455.99163070342115
8125c71f5ecbe722eb675219e0450bf75134e9a6,354.6857463330195
27666028586f534a805324eaa3c121f37b991ada,457.9804615791112
2978e2b3b4792932d9265d7f4db581af88d1a921,468.5358702813737
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,355.30837269477706
effb9dc8056f1c11243fb0029182555553f03eab,280.22727027950083
17b6e43bff847be21256a445590fa7a7ea7c1b88,457.18179183086033
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,400.1830127455811
a27083eeb56a694649973eb5643a4fbbf14f8498,518.2298774388357
6c6b84d373077d1fb5e174ec6f98c84171e1b014,447.6092678342962
5b7c07974bbc5152dee67fd938d13fc6af6d3956,453.31532256259345
f821fd4401e089f1805edc4133e4ffed07face2b,400.47618781808217
586e7064860818014147f486a6a1588301e6a3bf,461.12786641540447
4f614ed4b5f35844728026fbb84495c6741703f7,494.55515840742714
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,423.4993057768537
810121e807426e1e4817a5e70763ac080d7ac2a4,452.6784548100549
81fb55ca891b7f81ef4d173c02db0966d33623f2,465.8121815058776
d80e565ade74808e6ae79d10f650b873a9d360d6,411.95853738224673
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,351.76928231371755
558fd1cf1dcb66e73f1e4e2f194187e474479d76,431.3538643620885
da45016b0cbcc19ead94a81329e18357a188b694,460.33621444413683
91d6ce670cecd35b7f7da283df465ccb09f4fb32,490.2005206400063
292ff64a45a5d097187a7d7fc7ae944523a3b66a,471.90579280368155
c1020ba850c9730056bfaab2ea5546fca7d69bb6,386.8378102688767
4be47d1f5c4fa0c08945883a1245ce93bfb43171,492.0430124582865
3188528b46d4a71ea6646dbd6b682c81f1e02d55,434.2799172166083
89ee650f4b18600df329689aabcd687e8ea3ca5a,497.67538144792655
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,388.79759471286184
7ecdbf15492309acef88a0cea8202c5f753f4be8,533.5101650414961
bc2cbc1470b13023cae4e0b171970c29eab5f8af,517.6484267787644
8650b36bb6108cebc07364fe068238a716575b26,402.00133148494865
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,631.8791904393603
816ba4bae3ff674339493b188abd6946891190a4,453.35041262222774
7f254637ff008fca97bdca8d6341a58aca7b6c6e,436.8600304322935
3f26c9b465e29cbf697ec03a0e29115683a5855a,466.3873459487269
ba0e14a4dbbd763c46777e5f14da21219ffaa172,410.85107299846527
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,468.38748599153064
7528625c7695f25665da7eff0a75b2e42fe25d51,405.17574923599244
80d4a78f2c741178a286f0383946fae0a1b1a452,464.1887943230681
f9498d084d82309516f4b32ad5eb0b6ead920b2e,487.53348796597743
6d7936cd053671f5fa83cb0b17541834f752f2e2,454.6673043116416
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,439.23937385260854
9f75e68e9754aa2c5b8776372ce0bf895d868949,502.6828385856538
6c39c98faf734bfb5082897e378e39946eb10d93,366.59037445013706
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,432.18108457966684
6405866582cfa671329a8ecd69574a0cd1a04736,472.8462947443617
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,435.55545719069994
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,458.91025418057643
715703f8da45840db25b9a94f094b3790946c1cd,413.12358572480593
d8dbd1b69422da966feb6005d1ccce48548656d9,417.15182485972696
4019d2f602005d121df30144dfb94a4415eb8a0c,503.54559544769967
3b618106b573abf76aa2e1ad59e450fd001d170f,522.4763357382473
f3269ce0d968a788d47c6f069c4a3df837c53198,559.7547223644738
fc20052feadd87b6f71c2974acbde472d85e7bc7,413.12944544240634
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,581.4087358830919
d3cd2e161aad20ae308e31d5d8b50ae102515186,534.9565852177232
8cc6e2c636a728c62200b83e799c873033abbda1,366.5056880493395
3a87da90d76f149ac97c166c2eac94889398a36c,440.3789967179532
9bdf8d2765e09212783fd4fcee4ab75f752257b0,542.9938817728184
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,491.5250800088165
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,554.2598671905175
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,421.5369445748589
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,501.44698609436796
be06d4428b183206a54f935ffd637e17c78ec019,434.32456741492257
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,367.56588871248306
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,426.4324795801347
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,463.22935967699107
8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,334.932655099812
